tanb	M1	M2	M3	mu	mA	msq2_11	msq2_22	msq2_23	msq2_33	msu2_11	msu2_22	msu2_33	msd2_11	msd2_22	msd2_23	msd2_33	msl2_11	msl2_22	msl2_33	mse2_11	mse2_22	mse2_33	tu_11	tu_12	tu_13	tu_21	tu_22	tu_23	tu_31	tu_32	tu_33	td_11	td_12	td_13	td_21	td_22	td_23	td_31	td_32	td_33	te_33	W	h0	H0	A0	H+	g	chi01	chi02	chi03	chi04	chipm1	chipm2	e1	e2	e3	e4	e5	e6	nu1	nu2	nu3	d1	d2	d3	d4	d5	d6	u1	u2	u3	u4	u5	u6
36.6092783	916.960154	4923.28469	4617.68005	496.592522	3413.48066	7537247.73	6068595.62	59.9058978	7592344.52	7853918.67	4249522.67	5313187.62	4276097.44	9630817.29	985.471129	2302242.9	9538966.26	7070320.94	1787048.01	2747362.36	6121029.3	8391936.41	-1802.08921	-81.8634719	-45.7241833	-28.7112415	-5012.20614	-84.2745721	-71.8946874	-80.7112873	-7976.32053	5209.64503	-28.5419643	-88.7138501	88.8071656	9144.34552	71.3849545	-46.9686747	-44.8569119	3671.99421	575.838089	85.124668	125.344292	3470.99025	3413.48205	3470.47399	4517.17216	510.751976	-515.052057	912.295982	4811.50942	513.736127	4811.67434	1311.29757	1661.66562	2477.3656	2668.04734	2891.53376	3101.71981	1316.01124	2666.52926	3100.36712	1521.67521	2100.19291	2512.52503	2599.62742	2805.65505	3160.2399	1968.06493	2034.23325	2561.8919	2662.43995	2775.85324	2880.84567
7.89804517	740.245777	2350.49431	722.433736	5803.37405	2884.90141	8497497.56	1499420.77	9.57536045	2374337.73	4220015.39	9745112.23	9692987.89	7105807.4	5110381.27	128.56482	8077263.99	7499653.67	4085518.56	565758.367	1435078.95	9059879.64	8663867.36	5161.89814	91.1687851	-76.0522127	-32.1796715	-2596.01057	-70.9746689	-72.3358929	-88.8029546	660.061836	-6836.23135	-53.4778416	-68.7410206	62.2090936	1669.29007	-86.3938823	92.3447847	0.391423702	-7270.78468	2371.32072	84.9533557	125.395267	2853.95528	2884.90403	2855.3014	879.321027	737.459058	2349.12471	-5746.37395	5747.44033	2349.29193	5748.01483	807.486752	1201.71182	2049.67807	2759.46961	2936.62475	3012.7371	795.663753	2047.85686	2758.03036	1290.83435	1533.3265	2286.53136	2691.07303	2803.97002	2963.63576	1281.88586	1541.48132	2050.441	2957.07619	2982.11081	3154.99716
26.2818643	3462.94492	3220.10123	1740.04535	380.158424	4828.65614	8778423.37	6392047.13	307.823688	1442873.07	6899217.38	757398.347	6804105.41	9106047.75	2491948.43	829.97179	6962780.93	4357046.29	8862046.65	5080535.73	6162582.86	7073183.72	8859934.88	-5818.08001	13.4536743	-84.8549142	38.7975574	1284.95574	-52.8619975	-67.2079831	-15.4515624	6801.65529	-9295.42042	-67.7407503	-60.2094382	-43.7134266	2398.55886	71.6301441	-1.02524161	6.8210721	-1322.67058	-6214.1794	85.4847949	125.41474	4757.48814	4828.66342	4758.48101	1877.50433	392.744719	-393.276986	3201.39224	3446.38182	393.277079	3201.55919	2101.50639	2353.31475	2482.65937	2660.14595	2993.14669	3087.49917	2100.26669	2267.82378	2992.17991	1241.43611	1643.7559	2580.04323	2668.90119	3006.98602	3051.6965	957.555398	1167.37955	2375.03166	2580.58915	2609.75495	3060.23988
46.293228	207.997089	1106.56393	2144.40074	5465.68036	2720.81767	4828817.4	6011362.62	669.503391	2910255.46	4194198.19	1733251.33	4506392.58	6346255.12	637480.961	308.43392	4202845.25	9850803.32	2161725.02	8697886.97	9195399.58	949632.878	2696972.21	-6495.63342	-91.3192995	-83.1186444	56.8305373	-613.823533	94.420135	6.29608631	-80.2011043	307.887793	6804.58426	-14.1142905	-88.701126	-17.5943792	-123.929977	64.6337748	0.731945038	-37.8340542	4823.02666	5938.8411	86.3870612	125.093122	2695.46642	2720.83475	2696.27835	2237.76358	207.116437	1171.31341	-5414.27181	5414.61761	1171.48085	5415.44829	977.085281	1484.47561	1563.4886	2882.02199	3035.24099	3148.11396	1482.13768	2957.12251	3146.88866	903.338388	1602.57999	2022.56748	2269.87748	2517.35306	2574.22757	1399.9328	1621.73514	1907.87512	1958.18163	2410.38463	2516.78773
2.52413639	312.627098	3573.55329	4585.52833	-6108.50215	4220.38518	6828563.34	9675337.94	737.784028	8508074.3	4798416.06	747852.014	6997563.47	271963.156	6125319.6	844.394207	4887891.27	2342597.97	7426802.62	2254687.66	3137695.57	8092528.58	7042327.3	7240.19647	-95.4733424	-52.436772	-24.686861	6479.44689	80.461812	75.6286144	53.0677795	1865.23914	-998.687148	53.0895352	19.6429372	14.2627001	7392.83204	-79.6044916	57.7196002	64.7276998	3378.64637	-894.360542	84.9733079	125.405046	4323.81742	4220.38034	4326.32593	4519.13346	312.232834	3566.0041	-6047.79405	6048.31179	3566.16964	6048.79654	1545.25252	1573.37911	1771.43064	2652.08907	2761.22111	2846.02043	1542.83193	1571.55058	2760.03288	547.425187	2282.19738	2541.14399	2723.24644	2893.40425	3230.86654	860.437989	2181.73517	2537.21992	2791.43283	2937.33582	3235.79731
38.4828613	461.476877	719.85211	1014.47253	5872.01238	4103.26728	5059083.04	6320562.8	454.571545	3423874.87	5351209.04	8357161.62	5674191.46	3708999.78	1344616.24	217.888623	791993.804	4248626.82	9528609.46	9761834.74	9449082.16	8281019.83	3022557.53	6349.94149	-52.2761345	44.9572325	25.8334398	1004.92477	35.6029272	-81.1910883	-16.8273985	7234.23481	-1218.22357	49.9475956	42.9082274	-4.01639342	-4330.27208	44.9869275	73.7182498	91.2800789	-2299.26765	-7088.61113	85.5366741	125.053802	4187.55538	4103.21715	4188.20459	1176.09939	460.747384	778.081239	-5821.46415	5821.56876	778.245147	5822.17252	1863.47873	2069.84222	2878.78983	3075.30441	3096.79549	3128.76652	2067.96849	3095.35961	3132.91046	943.203735	1212.39761	1715.91114	1957.8208	2289.81509	2551.03845	1532.20204	2098.61098	2108.91005	2502.56535	2547.86851	2924.07247
45.1436626	2449.37222	355.730113	4807.01562	7178.89547	3172.70758	2295305.74	8590793.4	821.517766	6164583.77	5366326.42	6056429.24	6453574.6	3997949.78	8992013.88	380.761445	7999853.82	1590923.72	5617596.22	1502700.63	5855931.36	1753734.26	7747332.93	-4564.15832	66.811955	55.8247805	89.2522216	7837.46004	-61.8729621	-4.98096943	-3.81623507	20.8699703	8492.00726	-47.6761162	95.4060912	74.7434616	-8158.09891	81.8161845	-3.04579139	-86.1929893	-6755.22149	4473.97351	85.2033958	124.784587	3470.8169	3172.63078	3471.77126	4693.65448	392.666151	2426.03631	-7114.18164	7114.36553	392.832467	7115.07489	1115.86233	1268.25218	1336.28336	2378.47113	2428.25297	2617.20259	1230.65016	1265.86741	2376.96873	1505.92328	2014.22055	2384.76046	2819.92387	2981.14383	3045.86212	1456.68728	2331.2891	2374.00714	2401.60767	2408.78296	3054.98005
11.8775966	278.890812	4132.2585	1729.53725	-4731.03046	2427.96464	3572656.41	3535848.83	626.386702	2824509.37	1344994.28	8435354.38	7916848.03	7363187.81	7323157.14	293.55672	666375.514	2753868.15	4245390.32	9657789.31	7749035.22	443876.543	9362295.69	1230.44372	6.66937828	-1.2814045	-39.8931861	346.934795	28.2201886	-61.627993	-2.52113342	-784.007907	7368.92343	75.3179431	-20.0990558	-96.8766836	-68.3176517	96.7906594	-99.4656798	-0.181251764	758.353472	-6052.66243	84.9252195	125.664054	2446.49334	2427.96337	2447.43372	1870.16162	277.938987	4049.31019	-4684.40149	4688.30825	4049.48056	4689.07103	670.165024	1662.79778	2069.25324	2786.44205	3100.47578	3140.2174	1660.43462	2067.28598	3122.72948	893.6972	1681.1698	1954.89788	1963.68295	2750.753	2758.44675	1249.55043	1729.0141	1953.18527	1966.36828	2788.76439	2946.39613
11.4711593	1329.35082	1867.85355	4591.9281	8995.75114	4412.32776	8393554.06	2434125.65	595.904231	8270627.86	8600080.9	5086584.35	4648752.38	7686912.9	7457449.23	505.264461	7978759.36	3349755.75	5675168.37	4720490.92	8562463.0	8143327.92	7159890.92	-2531.54218	-58.1498742	-0.0458478928	-36.8270814	2689.14938	90.9015536	40.5415177	-25.1884818	-192.959309	-8305.41089	-55.9592843	36.2328053	-84.3338445	4306.12206	-16.6557074	-52.5579602	-76.3547286	1970.71195	2290.38835	84.9141363	125.413404	4527.61887	4412.36722	4527.98837	4497.43579	1324.34816	1922.83127	-8941.13109	8941.52238	1922.99795	8942.05374	1859.46542	2190.47552	2403.33716	2668.42796	2856.90389	2929.38445	1857.33055	2194.64153	2401.61524	1602.66963	2687.32184	2781.49735	2821.26388	2869.16749	2969.88239	1532.7632	1582.00402	2307.51114	2646.87657	2912.43657	3038.09068
3.3605961	339.051259	4804.34017	4448.77678	-360.217094	3759.87235	7680987.66	3222721.64	850.105166	7947269.94	4855445.51	5060837.79	8699917.09	4485738.88	3886422.26	447.495103	7649998.92	9959525.87	8193556.25	4069221.62	644975.5	4807554.25	7055782.91	7631.1481	-23.1473923	75.9778857	16.914475	-5268.05609	-4.41038609	46.3357329	55.0971627	-2919.08205	-2.3496151	-25.0708342	41.3697839	-10.1976037	2097.09883	-57.4580848	-86.7727607	25.7343054	1366.89186	905.089378	85.3380377	124.754711	3810.85136	3759.865	3812.0987	4385.20353	332.448404	-385.936755	388.329114	4692.70093	384.453599	4692.86807	810.793726	2039.07746	2196.65335	2657.10674	2889.25759	3183.73156	2037.90787	2888.17394	3182.71615	1902.32926	2065.10144	2209.12025	2856.1336	2889.46655	2889.86287	1832.31165	2220.03912	2393.57031	2854.01405	2948.43249	2984.05119
36.6093371	4335.99277	340.113266	4018.50556	6119.74001	1152.22316	6780812.15	9052457.15	202.140406	2403087.14	8524250.84	5901362.16	5661955.94	5956987.64	3006369.37	686.547875	6967433.62	3653102.51	983469.798	2556232.74	1966170.24	8222782.5	5379956.07	-7102.89478	34.5811605	-5.88928461	-85.9467059	-9501.81194	64.9808407	-5.62865734	47.8368163	900.615454	-5009.86367	-12.4200165	-84.7034469	14.5402193	-2143.93616	7.04458952	-38.8623118	-2.63840556	-9413.01066	-1971.83251	85.5829931	125.193347	1033.23693	1152.22348	1037.50334	3928.54778	376.78708	4311.38376	-6077.14377	6077.59098	376.953153	6078.16778	992.55369	1395.2712	1528.04751	1915.81029	2214.66854	2868.48796	989.378192	1600.28124	1913.9648	1109.62355	1719.09074	2178.49149	2457.78074	2636.30013	3046.18026	1121.91125	1839.69382	2339.74857	2537.95956	3028.01037	3131.27783
6.60630384	3734.08146	1556.11629	4087.22904	-713.561773	4091.48179	1669567.24	7229188.97	232.363269	3250398.48	4890169.64	1594082.88	8364540.0	2554027.39	7855669.25	508.276522	7120999.87	8943709.57	508336.497	8251415.69	8911149.07	6155273.02	1725089.0	-1902.59933	-69.4682091	54.9211264	-29.5453906	2270.37549	-95.3911912	44.9818373	40.4379368	-654.807091	-7498.35044	56.0358167	75.5455971	-71.807	-9145.68365	14.2436028	49.6248126	-40.1711404	3430.3391	1124.90296	84.8975903	125.687998	4319.96435	4091.48082	4321.1884	4011.76817	734.787373	-739.890733	1593.39523	3698.7129	737.252931	1593.57637	759.753906	1321.09372	2485.87914	2882.4332	2990.36096	3004.82171	755.085711	2885.62488	3003.39932	1325.42614	1639.13902	1857.82375	2687.76617	2745.26296	2872.6983	1274.48835	1327.21288	1862.13102	2267.78818	2760.31897	2874.84956
3.71569385	2036.09414	3338.78227	4591.61831	-458.128452	2663.24741	2296275.35	4370121.93	923.66612	4933076.21	3283806.25	3338982.61	5235075.92	9088519.39	8293280.98	196.003318	1318506.39	8720261.14	9207804.38	6487851.69	1472579.28	6402734.13	3953086.11	6933.45189	26.8182635	-28.9139032	-60.3835672	2114.43901	-65.6976253	-95.2942528	-48.1950879	-2665.02619	8209.69105	-47.9176521	70.3372598	-42.02739	-7001.67269	-90.264339	9.33259726	7.42521286	-4719.97619	-5132.24721	85.9058577	125.613768	2728.66288	2663.23758	2729.66289	4472.06315	479.270079	-482.115404	2017.05839	3276.16844	481.311216	3276.33513	1225.4253	2003.31611	2536.74218	2559.75203	2978.86539	3059.98745	2573.12185	2978.06882	3059.20353	1069.56026	1500.33851	2111.251	2138.00088	2912.40512	3049.83369	1282.02945	1793.24208	1954.03834	2130.43086	2133.48114	2272.41011
9.96530914	305.219951	1040.68451	4026.59623	-8896.41911	1905.9048	746386.127	6559803.32	440.86206	8364674.11	3458079.85	7475793.57	6177648.98	3880442.48	229591.681	661.480248	7269364.48	2027285.7	7836715.16	9046584.96	9235032.7	8373531.27	9126067.56	-1756.48749	-51.3806075	16.1677957	-24.2275238	-2119.00592	-60.4916722	24.0909219	25.4359961	-1371.37115	558.208227	-19.518441	-28.1667411	-98.9465637	2362.73527	91.4224148	98.9162087	19.0206885	1510.11705	794.055462	84.9113402	125.32254	1942.4362	1905.90466	1943.41051	3993.11513	304.003203	1096.05302	8837.6881	-8837.78431	1096.22039	8838.44978	1438.48946	2809.04762	2897.92045	2986.7942	3038.68619	3043.11485	1436.04142	2807.63389	3016.67719	604.884571	987.42636	2061.01229	2654.51814	2662.58404	2774.90632	971.504257	1940.65506	1954.04258	2642.57353	2666.59468	2841.39435
5.05388781	1726.49771	1103.39723	4248.51311	2490.80658	4256.07831	9019906.79	7437999.83	960.502446	7252443.49	2273046.61	1666367.84	6728900.6	4389571.33	6201759.41	432.539403	3670818.62	1374491.43	2795755.19	4907253.35	3871737.01	2158989.19	9484212.79	-1365.82375	11.7480516	48.628974	-0.62738061	-6431.87225	-93.2009898	50.9628773	14.6897674	875.36931	5569.95511	-97.1615147	-23.8317251	-29.3490708	-2708.03392	70.1478362	-89.0474051	29.0419817	9781.43573	5948.23956	84.9004026	124.997474	4311.46398	4256.0503	4312.64985	4190.07975	1157.72628	1701.06908	-2497.0045	2501.02796	1157.89728	2500.61972	1199.40433	1474.89731	1690.1239	1971.86306	2259.91752	3108.52963	1196.4761	1687.92259	2227.40152	2147.84831	2169.64012	2568.80695	2776.00301	2818.7628	3096.48332	1309.54179	1579.61825	2687.05387	2803.5372	2841.92066	3095.50044
10.6644211	941.677085	662.309617	1429.03965	-6701.87861	2206.39251	5692334.34	4685118.6	900.73061	3845893.59	3629456.69	2894014.25	974602.877	4924287.59	9984235.33	193.665609	1472181.57	1826215.76	3492069.36	5560409.12	8898430.16	6897386.94	1278474.97	-6875.18418	-91.9678159	5.75302839	-66.1004633	5723.7184	92.5781608	76.655221	77.1506548	1002.8255	8043.1962	15.1635528	-44.5852816	12.9065275	9521.1935	-6.18015528	63.654983	99.7007012	3445.69683	-3787.71722	88.7920068	124.800286	1441.45502	2206.37801	1446.45414	1563.51648	723.183412	941.700633	-6688.41931	6688.61631	723.350587	6689.39652	1175.99851	1354.91486	1872.62856	2347.05244	2631.54205	2988.00631	1353.72443	1871.66331	2362.31024	1143.25438	1521.99789	2199.35593	2246.67668	2422.17989	3186.69283	1181.58671	1510.68361	1652.27014	1841.01562	2270.02777	2497.91354
4.44204552	3167.47323	1911.75122	3609.50575	892.556906	2836.75511	4230022.61	1399397.58	886.10822	9471990.38	1092961.54	5519650.08	8867272.74	3809399.52	6954245.03	392.994583	1813231.17	2372120.01	4395304.04	895109.702	1341446.35	6283526.03	5717313.8	-6505.19788	-25.8422732	-28.2522321	13.1401896	6208.68087	35.6719851	68.1345463	-37.3210728	-9458.72314	-7006.98495	-45.5078185	-98.5399748	25.3191829	-6764.09543	-84.4672307	-62.4154449	58.3824992	-85.9862566	-511.622429	85.2274474	125.698652	3232.67605	2836.77521	3233.38635	3624.1939	907.796879	-914.316694	1918.9197	3116.81901	909.596056	1919.09698	1003.01547	1175.01634	1581.72998	2128.36277	2397.12835	2517.79479	1001.06556	1580.07821	2127.05942	1382.37727	1498.84959	2063.89562	2232.95821	2759.14411	3030.18667	1120.59527	1316.51186	2264.63491	2511.42391	2593.70565	3111.20426
24.8248081	2823.49263	1608.9753	4250.66958	-496.333838	1197.28131	8813437.76	1409336.26	969.566345	1503477.87	4908592.65	1187491.92	8513969.14	5327157.62	6465997.27	577.947974	1781236.61	8624308.75	4048704.12	2988734.62	8892389.29	3675987.48	5995010.25	8429.87418	99.2406249	-50.0874877	37.7204061	-4656.68857	41.1847711	-61.4788502	-55.5613995	-185.616612	1748.24595	9.52519178	49.0975499	79.3729424	7609.38764	71.363461	54.1064739	-46.7550218	3650.02513	6159.61313	85.5052356	125.362277	1208.6659	1197.28305	1212.17439	4138.89861	506.998231	-512.038972	1623.05608	2800.9039	509.309164	1623.22468	1722.55071	1923.24955	2030.25934	2342.00125	2948.85044	2986.90424	1748.19758	2028.01242	2947.20699	1069.13969	1098.98197	1126.75901	2297.82399	2542.99689	2992.0292	606.39621	1086.71231	1324.17816	2123.36611	2848.42078	3049.09377
2.39084846	4921.38461	488.577719	4671.65167	144.425631	289.520584	4498618.42	3157892.1	715.722144	6464585.85	1693774.38	4002337.83	5033787.68	6528679.87	489041.362	107.072838	1042291.92	5419358.52	9749114.64	9300761.66	2581777.25	855063.157	8245424.89	7004.52209	-60.9647542	71.4343309	-40.2479887	4013.33451	-56.0489208	66.6068554	-36.5224004	4582.68642	110.080242	54.5991898	-21.0789919	-60.2505416	-1421.35084	96.7279434	82.6351523	68.7772274	2830.79863	5487.76865	85.1080595	124.989088	504.859766	289.520178	504.570464	4560.2238	134.361429	-150.430713	541.730617	4883.62197	135.758883	541.983393	913.864158	1603.92064	2334.3028	2794.09261	3027.51735	3131.35488	2333.13046	3057.19782	3130.39815	528.661711	889.76343	1780.29161	2138.8212	2423.64111	2584.13531	1140.25528	1702.72277	2067.21837	2076.23962	2201.59942	2474.59728
52.3355907	3710.2411	4102.76541	4477.13042	322.006941	4006.69351	7699153.19	795486.079	634.06986	1984277.95	8623086.27	8313608.34	5592074.37	368477.384	6878646.24	6.22982159	4642789.59	7470562.12	8773745.04	1092214.18	3685080.97	5108724.87	4842278.08	-6315.69684	-56.5912515	62.2067332	24.3108153	-2254.53913	84.3023181	37.9714727	-49.9711573	-1074.12279	-1743.24572	89.416647	28.6508203	30.9711933	-4730.26991	-97.38378	43.1396484	30.9819102	605.254173	1159.96003	85.124606	125.219525	4095.95804	4006.69725	4097.49237	4343.18742	332.206406	-334.437211	3688.44983	4037.4005	333.526827	4037.56624	1014.19766	1916.7408	2202.59963	2258.89676	2737.8095	2968.69683	999.491746	2735.73003	2966.75274	385.309437	473.708355	1218.22981	2049.3588	2595.45643	2761.19133	446.870538	1221.52061	2241.89902	2650.80475	2873.99576	3019.84285
38.6788633	1337.70717	2046.85539	4737.59643	420.271158	3792.58317	9475039.13	7389520.29	911.813617	2114969.81	2418450.68	415034.703	3457850.07	4871919.47	3736657.25	120.161928	3334689.63	5082073.52	3541237.03	2519979.47	3333370.3	8411880.52	1514615.19	-9617.45948	-87.4236926	15.1459217	-7.25039244	-1663.53106	-88.6665396	70.8690763	-49.3981898	966.771841	9381.99759	82.3356509	29.4362187	92.4820185	-5817.02888	-44.8171139	96.8004823	56.4691663	-534.164906	3636.39355	84.9750988	125.354657	3667.61214	3792.58432	3668.40251	4555.94335	430.090424	-434.301112	1329.17542	2082.02971	432.262018	2082.1969	1304.99803	1627.26878	1829.2291	1902.14748	2271.07598	2902.76401	1607.75563	1900.49374	2269.6472	1199.56483	1612.83403	1772.18815	2082.28445	2651.87116	3031.46995	646.546585	1198.63581	1217.15278	1624.953	2652.56903	3074.82079
7.10057791	1685.41475	634.597483	4555.57291	4205.1208	2852.28588	6727536.86	1066671.84	908.053219	5075878.27	5640140.26	4440289.9	5451593.58	696171.131	6346416.65	199.56626	3146409.98	8714232.19	7023066.85	9289169.86	3187405.94	6190666.5	1517486.91	-7301.99844	37.0825768	15.7022238	16.1991954	-4111.09686	83.8778734	36.920011	-61.3105297	454.22554	-7952.49164	26.1964679	23.9585161	40.4917359	5951.46298	-94.916752	5.8434844	-66.4574057	-9936.21403	822.207928	85.6780492	125.465515	3150.68982	2852.36229	3153.2731	4444.07739	680.257545	1671.53596	-4159.09876	4160.12874	680.424736	4160.71356	1245.01986	1793.72464	2493.79335	2658.23731	2960.71481	3046.44563	2657.02585	2959.59155	3055.65291	707.451486	960.277498	1853.03726	2241.15642	2546.13279	2628.41435	904.374698	2140.34576	2264.63208	2275.74233	2333.89946	2746.00919
54.1718442	1966.19477	327.498813	3702.50153	9389.66751	3886.28558	9237497.92	6941592.88	207.023308	9998462.81	729393.459	2804099.46	7917787.39	2022682.93	5936384.9	521.395326	1309582.62	7761177.16	3629192.34	6533877.34	4298861.41	796916.8	3786685.31	-4078.14801	80.3736329	56.8039417	-45.7327068	2798.06018	-77.60607	66.262114	74.8941064	-7796.4282	3199.70131	-58.7247103	-96.7732083	36.0286713	8206.08258	46.8246698	-16.080296	90.7032728	6726.37105	6947.26229	84.8831241	125.58293	4026.37316	3886.33943	4021.69838	3727.3714	367.477851	1937.31448	9321.96995	-9322.18108	367.642194	9322.6867	906.442909	1461.02491	1913.32598	2081.09599	2389.59488	2795.15956	1911.06804	2562.6295	2793.66038	1267.35554	1563.25808	2555.46246	2757.36916	2891.38035	3157.62854	1016.74613	1799.93224	2220.22434	2763.43877	2945.52369	3163.14347
6.32915188	383.473706	1632.93751	4986.68264	-7604.18221	1404.41005	8271462.32	692047.276	357.447237	6487994.15	2914991.6	7341106.9	5952739.66	566517.126	2480803.07	957.606971	8874022.3	4286332.05	2224543.96	6921970.03	1400275.4	2674411.18	2883340.66	4809.61323	-15.303278	-26.3148606	65.4175401	-1491.00721	-74.9730527	-20.1636851	28.7846804	-2617.10763	861.355066	-93.3837257	-20.6808805	-27.5487483	9893.54372	60.0768924	76.2749672	-51.1176676	9907.90009	2169.09766	84.9099545	125.044474	2209.78056	1404.43811	2211.32448	4871.85957	381.126481	1681.21598	7543.72863	-7543.856	1681.38314	7544.56388	1190.51554	1518.76858	1641.05396	1696.29849	2089.17174	2635.58912	1516.32681	2087.2906	2643.678	550.455883	691.842377	1546.69066	2369.69978	2918.6219	2924.57497	705.869679	1650.24703	2033.99018	2373.66542	2733.40644	2932.69143
4.80500799	383.392274	2233.16457	2112.41867	-152.097344	3043.20466	3172311.22	8441004.25	324.726492	1322573.32	2301945.93	8970360.92	7493134.18	9169886.66	4762672.7	526.721656	7770776.99	6148935.32	6935171.74	4305880.39	3899869.23	3124551.68	8827563.33	-3002.59233	-77.8795615	-76.3011009	-6.78921938	-51.6837835	33.1777096	-78.4925252	8.62879753	1633.4784	-1003.37029	-41.9836581	12.6782894	21.6028571	-6147.00526	-10.8401656	-46.6435134	-55.4572165	597.593784	-791.02397	84.9494437	125.346967	2991.66059	3043.20543	2993.20353	2226.07585	161.074506	-166.645634	385.843189	2243.89141	164.63945	2244.05949	1769.05568	1976.33655	2097.57921	2497.63597	2649.87718	2970.92573	2094.91975	2496.01458	2648.32964	1241.08678	1871.16072	2240.05765	2808.32865	2960.60691	3066.73116	1244.86459	1539.12533	1913.80691	2731.89168	2957.95959	3034.82746
6.91264686	1339.87175	4790.92132	3247.52606	326.042175	3821.19851	1352438.53	3602600.59	231.961891	3561047.63	9879958.04	8791759.18	8068118.34	6619734.0	8395672.99	698.19057	9708390.77	3146251.43	7231576.71	1976375.65	1474996.67	8870100.95	6378218.99	-3424.06213	5.15453815	-14.5882189	-86.7866695	8329.14114	62.1322632	-5.85068464	39.3005133	-354.101658	142.269135	50.6337523	-43.2026923	73.5677361	-3777.15349	20.2370524	-57.0537835	81.3195944	2738.56163	-6097.93395	85.8110303	125.542737	3840.65204	3821.1896	3841.59506	3275.09656	335.571026	-338.091831	1333.2442	4688.84238	337.145755	4689.01009	1221.46288	1429.82179	1762.59966	2547.11292	2694.55212	2981.28257	1380.45997	1760.63971	2693.15256	1223.62507	1951.29301	1977.67016	2656.24094	2978.00892	3152.45785	1209.17405	1906.67896	1955.73554	2850.43023	3085.95976	3224.94622
24.9687794	283.467796	323.132343	2603.92459	5485.46314	1206.27282	9652827.87	2945972.29	540.922344	2639288.3	5469094.52	9108629.8	3523286.08	8265595.49	3052667.41	261.024296	8043064.38	6902129.63	3813577.17	9553855.35	4024039.07	6642168.36	6844782.2	-1842.72051	-75.1260847	69.4098949	-98.0320144	746.477842	47.0979571	6.17938042	63.0054235	336.98678	261.610746	17.7182198	48.6405849	34.114933	-98.6975431	41.6431189	-75.1742676	64.0171051	-8454.67418	-6215.29996	84.9002562	125.068473	1205.32024	1206.27042	1208.46645	2666.13167	283.774897	358.592077	-5443.91519	5444.13136	358.75768	5444.98996	1958.6233	2007.91979	2579.46681	2634.77228	2655.93463	3100.95681	1956.55026	2633.12349	3098.29968	1636.42887	1783.08377	1809.49989	2848.96641	2923.88038	3158.11379	1642.27668	1657.57	1780.85557	2394.64858	3064.08166	3159.97304
28.7738219	1045.79672	2979.18122	1224.34531	3620.73183	2445.66619	7377768.75	9009946.95	514.703274	7767566.71	7945429.96	2526115.11	1429344.74	7407964.16	4134196.29	277.783185	7628995.05	9690149.54	9390931.26	8750638.34	4922006.25	6053706.53	4620562.94	6906.6751	-93.3497354	-63.8928354	91.8815374	-1571.35844	69.9059725	-26.8571377	-58.6757123	370.782614	353.639126	34.8134756	-75.7134661	83.4375858	6573.66276	-2.17341781	-25.5295098	-20.4556465	2157.97424	-6070.54263	85.3360425	124.843645	2365.56539	2445.66351	2367.43033	1406.97824	1043.67352	2998.55011	-3574.4389	3579.93769	2998.71496	3580.4863	2137.5067	2220.4339	2462.28523	2931.87115	3082.2158	3130.26945	2974.5832	3080.25664	3128.33982	2067.88112	2748.60815	2751.57951	2767.73769	2809.10659	3048.41994	1219.44675	1633.49946	2615.70013	2768.04487	2982.69108	3048.26305
24.0828173	1053.6653	3914.81683	3281.94961	4461.04527	3544.76388	2585541.25	1222643.26	206.009626	4688588.45	3454748.28	1599231.18	5816090.22	9406648.25	3946312.41	495.121032	3861134.35	7553296.71	4723194.56	4734918.67	6445956.01	3942309.99	7554290.31	2738.99555	11.401999	-95.6669539	-65.4707223	253.8836	-53.2410651	46.9922066	70.0587511	-6890.09041	1088.12451	93.6940074	-93.0702895	42.4451232	790.213346	73.8365412	14.9174333	27.575326	2924.74627	-3829.68128	85.0688325	125.659008	3547.40591	3544.76393	3548.1802	3258.64091	1047.38164	3829.02937	-4402.87847	4409.2274	3829.1925	4409.4044	1989.68066	2187.95702	2191.59088	2542.50299	2735.98412	2768.99344	2190.02056	2192.80976	2767.70432	1200.08235	1705.20336	2010.95239	2068.96441	2124.95474	3142.80085	1196.29356	1350.6584	1655.26737	1918.06707	1980.18607	2358.47563
22.4340786	760.903802	3871.59657	4637.36384	-8928.32078	4767.14971	7669726.67	7616609.92	280.127287	6189295.61	3818334.17	3831709.62	5109515.82	1874575.06	1311533.61	3.45186121	8187242.4	653865.667	6822338.89	8521796.94	5515200.04	1145563.75	2107669.06	-7988.33832	67.931819	81.8305492	78.3399224	522.247553	39.8933291	95.3489423	39.3132806	3542.37914	143.067837	10.5696082	-71.9627678	39.3536448	-6598.38945	-83.4145457	-85.1101801	-76.4707297	-3653.41246	2568.89939	84.9597375	125.169911	4948.98063	4767.23432	4947.83615	4526.4691	755.928912	3844.04789	-8896.2026	8896.4364	3844.21287	8897.11744	832.136499	1062.69703	1393.6116	2345.66845	2638.24112	2902.66617	828.152175	2636.74204	2944.19706	1081.45219	1331.20686	2064.28696	2617.39867	2817.19484	2826.05065	1630.87691	1882.47948	1967.19443	2131.71565	2816.44312	2882.04031
